tanggal,suhu_rata,kelembapan,curah_hujan,lama_penyinaran,angin,stasiun
24-10-2017,29.3,73.0,50.0,5.7,2.0,96745
25-10-2017,28.8,74.0,0.0,8.3,1.0,96745
26-10-2017,29.6,70.0,0.0,7.0,1.0,96745
27-10-2017,29.3,69.0,0.0,4.8,1.0,96745
29-10-2017,28.5,81.0,12.0,0.3,1.0,96745
30-10-2017,28.9,75.0,0.0,3.0,1.0,96745
31-10-2017,29.7,68.0,0.0,8.0,2.0,96745
01-11-2017,29.1,69.0,0.0,7.8,2.0,96745
02-11-2017,29.2,70.0,0.0,5.0,2.0,96745
03-11-2017,29.5,73.0,0.0,7.0,1.0,96745
04-11-2017,29.0,76.0,0.0,5.0,1.0,96745
05-11-2017,29.4,75.0,16.5,2.6,2.0,96745
06-11-2017,29.1,79.0,4.0,8.0,2.0,96745
07-11-2017,27.5,83.0,7.0,7.2,1.0,96745
09-11-2017,28.2,80.0,0.0,3.0,2.0,96745
10-11-2017,28.2,76.0,10.0,1.0,1.0,96745
11-11-2017,28.5,74.0,0.0,7.3,2.0,96745
12-11-2017,28.3,80.0,0.0,5.0,1.0,96745
13-11-2017,27.8,81.0,1.0,3.0,2.0,96745
14-11-2017,28.0,86.0,60.7,2.3,2.0,96745
15-11-2017,27.8,83.0,4.5,2.2,1.0,96745
16-11-2017,27.6,80.0,0.0,0.5,1.0,96745
17-11-2017,27.7,82.0,4.8,2.5,1.0,96745
18-11-2017,28.1,82.0,5.5,5.0,1.0,96745
19-11-2017,27.2,85.0,0.0,3.3,1.0,96745
20-11-2017,29.7,70.0,24.0,0.0,2.0,96745
21-11-2017,28.1,72.0,0.0,5.2,1.0,96745
23-11-2017,29.5,75.0,12.3,3.7,2.0,96745
24-11-2017,29.8,69.0,0.0,6.4,2.0,96745
25-11-2017,29.9,70.0,0.0,7.0,1.0,96745
26-11-2017,27.1,85.0,0.0,4.0,1.0,96745
27-11-2017,26.5,85.0,22.0,1.0,3.0,96745
28-11-2017,27.0,82.0,6.0,0.2,3.0,96745
30-11-2017,26.2,87.0,17.1,1.0,1.0,96745
01-12-2017,27.4,77.0,28.4,0.0,2.0,96745
02-12-2017,28.7,72.0,0.0,0.8,2.0,96745
03-12-2017,29.2,72.0,0.0,4.0,3.0,96745
04-12-2017,29.5,70.0,0.0,8.0,2.0,96745
05-12-2017,29.7,68.0,0.0,8.0,2.0,96745
06-12-2017,29.2,71.0,0.0,4.2,1.0,96745
07-12-2017,29.3,73.0,0.0,6.8,2.0,96745
08-12-2017,28.9,74.0,0.0,8.4,2.0,96745
09-12-2017,29.2,75.0,17.4,8.0,2.0,96745
10-12-2017,28.5,79.0,1.5,5.0,2.0,96745
12-12-2017,27.0,86.0,90.7,0.0,1.0,96745
13-12-2017,27.1,80.0,78.4,0.0,2.0,96745
14-12-2017,27.5,78.0,0.0,0.0,1.0,96745
15-12-2017,28.1,75.0,0.0,0.0,2.0,96745
16-12-2017,26.8,84.0,0.0,4.2,1.0,96745
17-12-2017,26.9,82.0,5.0,0.0,2.0,96745
19-12-2017,27.3,82.0,15.3,0.0,2.0,96745
20-12-2017,26.8,86.0,4.6,1.5,2.0,96745
21-12-2017,26.5,86.0,6.8,1.0,1.0,96745
22-12-2017,28.1,78.0,6.0,0.0,2.0,96745
23-12-2017,28.4,71.0,0.0,4.4,2.0,96745
24-12-2017,29.6,66.0,0.0,3.5,2.0,96745
25-12-2017,29.4,65.0,0.0,6.8,2.0,96745
26-12-2017,28.7,75.0,0.0,8.4,1.0,96745
27-12-2017,28.7,78.0,0.0,6.2,1.0,96745
28-12-2017,28.5,71.0,0.0,0.8,2.0,96745
29-12-2017,28.6,74.0,0.0,2.5,1.0,96745
30-12-2017,28.5,80.0,0.0,2.1,0.0,96745
31-12-2017,27.6,83.0,0.0,0.0,1.0,96745
01-01-2018,28.6,78.0,46.4,5.8,1.0,96745
02-01-2018,29.8,69.0,0.0,8.5,1.0,96745
03-01-2018,28.4,77.0,0.0,6.0,1.0,96745
04-01-2018,29.3,75.0,1.0,5.9,1.0,96745
05-01-2018,28.9,68.0,0.5,5.5,3.0,96745
06-01-2018,28.9,69.0,0.0,2.0,3.0,96745
08-01-2018,28.6,74.0,0.0,0.0,2.0,96745
09-01-2018,28.4,76.0,0.0,2.0,2.0,96745
11-01-2018,28.4,72.0,0.0,7.0,2.0,96745
13-01-2018,29.1,65.0,0.0,2.6,2.0,96745
14-01-2018,26.2,83.0,14.3,3.8,2.0,96745
15-01-2018,25.8,85.0,14.5,1.3,1.0,96745
16-01-2018,27.4,72.0,21.8,2.0,2.0,96745
19-01-2018,26.3,82.0,44.7,0.0,3.0,96745
20-01-2018,26.8,81.0,3.2,0.2,2.0,96745
21-01-2018,28.1,76.0,8.2,2.0,3.0,96745
22-01-2018,26.8,81.0,1.0,3.0,2.0,96745
23-01-2018,27.7,79.0,5.9,0.2,2.0,96745
24-01-2018,27.3,82.0,6.3,6.8,2.0,96745
25-01-2018,27.0,74.0,22.2,3.0,3.0,96745
26-01-2018,28.6,70.0,0.0,1.0,2.0,96745
27-01-2018,27.8,75.0,4.5,2.7,2.0,96745
28-01-2018,26.5,81.0,2.4,2.0,2.0,96745
29-01-2018,26.8,80.0,4.0,1.0,2.0,96745
30-01-2018,27.4,80.0,11.0,6.0,2.0,96745
31-01-2018,27.7,79.0,3.5,3.0,2.0,96745
01-02-2018,27.4,82.0,2.5,4.5,1.0,96745
02-02-2018,28.6,76.0,2.5,3.5,1.0,96745
03-02-2018,27.4,78.0,50.7,5.0,1.0,96745
04-02-2018,27.3,86.0,33.0,2.5,2.0,96745
05-02-2018,25.9,85.0,66.0,4.2,1.0,96745
06-02-2018,26.0,87.0,44.0,0.0,2.0,96745
07-02-2018,26.0,85.0,12.1,2.5,1.0,96745
08-02-2018,26.9,84.0,5.0,0.3,2.0,96745
09-02-2018,26.6,86.0,8.3,2.8,2.0,96745
10-02-2018,27.3,77.0,5.4,4.6,2.0,96745
11-02-2018,27.2,83.0,0.0,8.0,2.0,96745
12-02-2018,27.2,81.0,18.6,3.0,3.0,96745
13-02-2018,27.9,76.0,7.0,5.7,2.0,96745
15-02-2018,25.6,89.0,3.2,1.3,1.0,96745
16-02-2018,27.2,83.0,104.6,0.0,2.0,96745
17-02-2018,27.1,81.0,0.0,6.2,2.0,96745
18-02-2018,27.3,79.0,2.8,1.0,2.0,96745
19-02-2018,27.1,90.0,1.0,7.3,1.0,96745
20-02-2018,27.6,83.0,2.0,2.3,1.0,96745
21-02-2018,27.5,82.0,1.2,4.4,1.0,96745
22-02-2018,27.3,84.0,1.2,5.7,1.0,96745
23-02-2018,27.7,80.0,0.0,0.6,2.0,96745
24-02-2018,27.6,79.0,0.0,3.3,2.0,96745
25-02-2018,27.5,83.0,5.0,8.0,2.0,96745
26-02-2018,27.0,84.0,19.1,8.0,2.0,96745
27-02-2018,27.7,83.0,32.2,2.3,2.0,96745
28-02-2018,27.0,84.0,3.8,4.7,1.0,96745
01-03-2018,27.6,86.0,2.4,1.2,1.0,96745
02-03-2018,27.8,81.0,0.2,3.4,1.0,96745
03-03-2018,28.7,84.0,0.0,8.0,2.0,96745
04-03-2018,28.3,80.0,4.5,2.0,1.0,96745
05-03-2018,27.4,80.0,3.0,4.0,2.0,96745
06-03-2018,27.8,83.0,0.0,1.4,1.0,96745
07-03-2018,27.9,80.0,5.5,0.0,2.0,96745
08-03-2018,27.7,82.0,8.0,3.8,1.0,96745
09-03-2018,28.1,80.0,0.4,0.0,2.0,96745
10-03-2018,27.9,82.0,26.2,4.7,1.0,96745
11-03-2018,28.0,84.0,1.6,4.6,2.0,96745
12-03-2018,27.9,81.0,16.4,6.2,2.0,96745
14-03-2018,28.4,76.0,0.0,0.5,1.0,96745
15-03-2018,28.8,79.0,1.0,6.6,1.0,96745
16-03-2018,28.6,77.0,0.0,8.0,1.0,96745
18-03-2018,27.3,81.0,36.6,0.0,1.0,96745
19-03-2018,27.8,81.0,51.0,7.5,2.0,96745
20-03-2018,27.3,83.0,2.0,6.5,1.0,96745
21-03-2018,27.6,75.0,1.2,7.0,2.0,96745
22-03-2018,27.3,80.0,0.0,1.0,1.0,96745
23-03-2018,27.6,80.0,8.4,3.8,1.0,96745
24-03-2018,27.4,79.0,0.0,6.5,2.0,96745
26-03-2018,28.1,80.0,8.6,1.8,2.0,96745
27-03-2018,27.1,82.0,0.0,4.5,1.0,96745
28-03-2018,27.9,75.0,13.4,3.0,2.0,96745
30-03-2018,28.8,73.0,11.6,9.0,2.0,96745
31-03-2018,29.9,71.0,0.0,9.0,2.0,96745
01-04-2018,29.6,74.0,0.0,8.5,1.0,96745
02-04-2018,28.6,76.0,0.0,6.2,1.0,96745
03-04-2018,28.0,81.0,4.0,5.0,1.0,96745
04-04-2018,27.5,79.0,52.3,6.0,1.0,96745
05-04-2018,28.9,77.0,0.0,8.7,2.0,96745
06-04-2018,28.4,81.0,1.0,5.8,1.0,96745
07-04-2018,29.6,74.0,0.0,6.0,2.0,96745
08-04-2018,28.0,78.0,7.5,7.5,2.0,96745
09-04-2018,27.5,82.0,3.6,5.7,1.0,96745
10-04-2018,29.3,73.0,0.0,4.2,1.0,96745
11-04-2018,29.7,73.0,0.0,6.5,1.0,96745
12-04-2018,29.7,74.0,0.0,7.5,2.0,96745
13-04-2018,30.1,76.0,0.0,6.0,2.0,96745
16-04-2018,29.3,74.0,0.0,3.2,1.0,96745
17-04-2018,28.6,79.0,0.0,5.0,1.0,96745
18-04-2018,28.6,79.0,9.0,3.0,1.0,96745
19-04-2018,29.1,77.0,0.0,3.5,1.0,96745
20-04-2018,28.8,79.0,4.1,1.5,1.0,96745
21-04-2018,29.1,77.0,0.0,4.6,1.0,96745
22-04-2018,29.4,74.0,0.0,5.0,1.0,96745
23-04-2018,26.6,91.0,10.2,6.0,0.0,96745
24-04-2018,27.2,87.0,18.3,0.0,1.0,96745
25-04-2018,26.1,91.0,1.5,0.0,1.0,96745
26-04-2018,26.5,89.0,15.8,0.0,1.0,96745
27-04-2018,28.7,77.0,1.9,1.6,1.0,96745
28-04-2018,29.3,75.0,1.4,6.8,1.0,96745
29-04-2018,28.8,81.0,28.5,6.5,1.0,96745
30-04-2018,28.7,74.0,0.0,6.4,2.0,96745
01-05-2018,29.1,72.0,0.0,6.5,2.0,96745
02-05-2018,28.9,72.0,0.0,7.0,1.0,96745
03-05-2018,28.5,76.0,0.0,6.5,1.0,96745
04-05-2018,29.4,73.0,7.8,4.0,1.0,96745
05-05-2018,29.8,72.0,0.0,4.6,1.0,96745
06-05-2018,30.1,70.0,0.0,6.0,1.0,96745
07-05-2018,30.0,67.0,0.0,5.7,2.0,96745
08-05-2018,29.7,71.0,0.0,6.6,2.0,96745
09-05-2018,30.2,69.0,0.0,6.5,1.0,96745
10-05-2018,30.1,66.0,0.0,6.8,2.0,96745
11-05-2018,29.6,69.0,0.0,6.3,2.0,96745
12-05-2018,29.1,70.0,0.0,6.3,1.0,96745
13-05-2018,30.2,70.0,0.0,6.5,1.0,96745
14-05-2018,30.5,67.0,0.0,6.0,1.0,96745
15-05-2018,29.3,74.0,0.0,6.4,1.0,96745
16-05-2018,30.1,73.0,0.0,4.2,1.0,96745
17-05-2018,29.2,76.0,0.0,2.0,0.0,96745
18-05-2018,29.5,75.0,0.0,1.0,1.0,96745
19-05-2018,28.6,78.0,0.0,6.3,2.0,96745
20-05-2018,29.1,75.0,0.0,5.8,1.0,96745
21-05-2018,29.3,75.0,0.0,3.6,1.0,96745
22-05-2018,29.9,73.0,0.0,2.5,1.0,96745
23-05-2018,28.2,81.0,1.5,5.6,1.0,96745
24-05-2018,28.9,77.0,5.5,1.0,1.0,96745
25-05-2018,28.1,82.0,0.7,4.7,1.0,96745
26-05-2018,29.5,79.0,1.0,0.0,1.0,96745
27-05-2018,29.3,73.0,0.0,6.4,1.0,96745
28-05-2018,29.3,78.0,0.0,4.0,1.0,96745
29-05-2018,29.2,76.0,0.0,3.9,2.0,96745
30-05-2018,29.3,74.0,0.0,6.2,1.0,96745
31-05-2018,29.4,76.0,0.0,5.7,1.0,96745
01-06-2018,29.7,66.0,0.5,6.0,1.0,96745
02-06-2018,29.5,73.0,0.0,6.4,1.0,96745
03-06-2018,29.5,76.0,0.0,5.5,1.0,96745
04-06-2018,29.0,78.0,0.0,5.2,1.0,96745
05-06-2018,29.1,81.0,0.0,5.5,1.0,96745
06-06-2018,29.4,80.0,0.0,3.8,1.0,96745
07-06-2018,29.4,79.0,0.0,6.0,1.0,96745
08-06-2018,29.2,78.0,0.0,0.0,1.0,96745
09-06-2018,29.2,78.0,0.0,4.0,1.0,96745
10-06-2018,29.4,76.0,0.0,6.6,1.0,96745
11-06-2018,30.5,69.0,0.0,4.7,1.0,96745
12-06-2018,28.8,79.0,0.0,5.4,1.0,96745
13-06-2018,29.0,74.0,1.0,4.4,1.0,96745
14-06-2018,29.4,70.0,0.0,6.0,1.0,96745
15-06-2018,29.5,69.0,0.0,6.5,1.0,96745
16-06-2018,29.3,74.0,0.0,4.2,1.0,96745
17-06-2018,29.9,69.0,0.0,6.5,2.0,96745
18-06-2018,29.9,68.0,0.0,6.6,1.0,96745
19-06-2018,28.6,70.0,0.0,6.5,1.0,96745
20-06-2018,29.9,70.0,0.0,6.0,2.0,96745
21-06-2018,29.4,70.0,0.0,3.0,2.0,96745
22-06-2018,29.0,76.0,0.0,3.0,2.0,96745
23-06-2018,29.5,72.0,0.0,5.0,1.0,96745
24-06-2018,28.0,77.0,0.0,6.0,1.0,96745
25-06-2018,24.9,89.0,3.2,2.2,0.0,96745
26-06-2018,26.2,80.0,6.7,0.0,1.0,96745
27-06-2018,27.8,78.0,1.1,0.8,1.0,96745
28-06-2018,27.2,82.0,0.0,3.0,1.0,96745
29-06-2018,27.6,79.0,0.0,2.3,2.0,96745
30-06-2018,28.4,75.0,0.0,6.2,1.0,96745
01-07-2018,28.0,76.0,0.0,5.3,1.0,96745
02-07-2018,28.1,75.0,0.0,5.0,1.0,96745
03-07-2018,28.3,75.0,0.0,6.5,1.0,96745
04-07-2018,28.3,71.0,0.0,5.5,1.0,96745
05-07-2018,28.4,66.0,0.0,2.2,1.0,96745
06-07-2018,28.1,54.0,0.0,6.0,1.0,96745
07-07-2018,27.3,64.0,0.0,6.5,1.0,96745
08-07-2018,28.4,69.0,0.0,6.5,1.0,96745
09-07-2018,28.4,72.0,0.0,6.3,1.0,96745
10-07-2018,28.8,72.0,0.0,4.8,1.0,96745
11-07-2018,28.6,72.0,0.0,1.5,1.0,96745
12-07-2018,28.0,67.0,0.0,4.0,0.0,96745
13-07-2018,27.4,69.0,0.0,2.3,1.0,96745
14-07-2018,28.1,76.0,0.0,5.4,1.0,96745
15-07-2018,27.9,65.0,0.0,4.6,1.0,96745
16-07-2018,27.7,65.0,0.0,6.5,1.0,96745
17-07-2018,27.7,69.0,0.0,6.0,1.0,96745
18-07-2018,27.9,72.0,0.0,3.6,1.0,96745
19-07-2018,28.4,75.0,0.0,6.5,1.0,96745
20-07-2018,28.7,74.0,0.0,5.2,2.0,96745
21-07-2018,29.2,71.0,0.0,6.0,1.0,96745
22-07-2018,29.1,72.0,0.0,5.2,2.0,96745
23-07-2018,28.8,70.0,0.0,5.1,2.0,96745
24-07-2018,28.9,75.0,0.0,3.0,1.0,96745
25-07-2018,28.7,76.0,0.0,4.8,1.0,96745
26-07-2018,28.4,78.0,14.5,5.0,1.0,96745
27-07-2018,28.7,69.0,0.0,6.0,1.0,96745
28-07-2018,27.8,66.0,0.0,6.9,1.0,96745
29-07-2018,27.4,71.0,0.0,6.0,1.0,96745
30-07-2018,27.2,75.0,0.0,6.5,2.0,96745
31-07-2018,27.8,75.0,0.0,6.2,1.0,96745
01-08-2018,27.9,76.0,0.0,6.4,0.0,96745
02-08-2018,27.9,66.0,0.0,3.0,1.0,96745
03-08-2018,27.6,66.0,0.0,6.3,2.0,96745
04-08-2018,26.9,66.0,0.0,5.8,1.0,96745
05-08-2018,27.2,64.0,0.0,5.4,2.0,96745
06-08-2018,27.1,62.0,0.0,6.3,1.0,96745
07-08-2018,28.4,65.0,0.0,6.0,1.0,96745
08-08-2018,27.5,72.0,0.0,0.5,1.0,96745
09-08-2018,28.3,71.0,0.0,1.0,2.0,96745
10-08-2018,28.2,72.0,0.0,2.2,2.0,96745
11-08-2018,27.3,77.0,32.8,5.4,1.0,96745
12-08-2018,28.1,76.0,0.0,5.4,1.0,96745
13-08-2018,29.7,69.0,0.0,6.0,1.0,96745
14-08-2018,28.1,76.0,0.0,6.5,1.0,96745
15-08-2018,28.6,73.0,0.0,5.3,1.0,96745
16-08-2018,28.0,72.0,0.0,6.5,1.0,96745
17-08-2018,27.7,71.0,0.0,4.0,1.0,96745
18-08-2018,27.1,65.0,0.0,6.8,1.0,96745
19-08-2018,27.8,67.0,0.0,6.5,1.0,96745
20-08-2018,29.0,66.0,0.0,6.5,1.0,96745
21-08-2018,28.2,73.0,0.0,6.7,1.0,96745
22-08-2018,28.4,72.0,0.0,6.5,1.0,96745
23-08-2018,28.3,73.0,0.0,6.6,1.0,96745
24-08-2018,28.6,73.0,0.0,4.3,1.0,96745
25-08-2018,28.9,67.0,0.0,5.2,1.0,96745
26-08-2018,28.8,69.0,0.0,6.0,2.0,96745
27-08-2018,29.1,68.0,0.0,6.0,1.0,96745
28-08-2018,28.6,75.0,0.0,7.0,2.0,96745
29-08-2018,28.5,71.0,0.0,6.6,1.0,96745
30-08-2018,29.1,70.0,0.0,2.4,1.0,96745
31-08-2018,28.8,70.0,0.0,6.5,1.0,96745
01-09-2018,27.6,77.0,10.6,6.2,2.0,96745
03-09-2018,27.8,79.0,17.6,7.6,2.0,96745
04-09-2018,27.9,65.0,0.0,6.0,1.0,96745
05-09-2018,28.5,65.0,0.0,6.7,1.0,96745
06-09-2018,29.8,67.0,0.0,6.0,1.0,96745
07-09-2018,29.3,68.0,0.0,5.6,1.0,96745
08-09-2018,28.8,72.0,0.0,6.6,1.0,96745
09-09-2018,29.6,62.0,0.0,6.4,1.0,96745
10-09-2018,30.0,60.0,0.0,8.8,1.0,96745
11-09-2018,29.2,68.0,0.0,8.5,2.0,96745
12-09-2018,29.0,68.0,0.0,8.6,1.0,96745
13-09-2018,28.1,69.0,0.0,8.5,1.0,96745
14-09-2018,28.1,66.0,0.0,5.0,1.0,96745
15-09-2018,28.9,65.0,0.0,7.5,1.0,96745
16-09-2018,29.0,63.0,0.0,6.5,2.0,96745
17-09-2018,29.4,59.0,0.0,7.4,2.0,96745
18-09-2018,30.0,60.0,0.0,8.5,2.0,96745
19-09-2018,29.0,69.0,0.0,6.6,1.0,96745
22-09-2018,28.4,73.0,36.6,0.0,1.0,96745
23-09-2018,29.0,70.0,0.0,9.2,2.0,96745
24-09-2018,28.5,71.0,0.0,5.0,1.0,96745
25-09-2018,28.6,69.0,0.0,9.0,2.0,96745
26-09-2018,29.1,65.0,0.0,9.3,2.0,96745
27-09-2018,28.6,71.0,0.0,6.8,2.0,96745
29-09-2018,28.6,67.0,0.0,8.0,1.0,96745
30-09-2018,29.2,68.0,0.0,8.4,1.0,96745
01-10-2018,29.3,71.0,0.0,7.6,2.0,96745
02-10-2018,29.0,73.0,0.0,6.3,1.0,96745
03-10-2018,29.4,72.0,0.0,5.5,2.0,96745
04-10-2018,29.5,75.0,0.0,6.6,2.0,96745
05-10-2018,30.8,67.0,0.0,6.8,2.0,96745
06-10-2018,29.5,71.0,0.0,8.0,1.0,96745
07-10-2018,30.1,63.0,0.0,8.3,1.0,96745
08-10-2018,29.8,63.0,0.0,7.0,1.0,96745
09-10-2018,30.5,58.0,0.0,8.0,2.0,96745
10-10-2018,29.6,67.0,0.0,8.2,1.0,96745
11-10-2018,30.1,68.0,0.0,8.0,1.0,96745
12-10-2018,29.6,73.0,0.0,8.0,1.0,96745
13-10-2018,29.9,67.0,0.0,7.2,1.0,96745
14-10-2018,29.2,73.0,0.0,2.5,1.0,96745
15-10-2018,30.0,71.0,0.0,6.5,1.0,96745
16-10-2018,29.4,74.0,0.0,7.0,1.0,96745
17-10-2018,29.5,73.0,0.0,7.2,1.0,96745
18-10-2018,29.2,69.0,0.0,4.3,1.0,96745
19-10-2018,28.8,71.0,14.3,6.0,1.0,96745
20-10-2018,29.5,72.0,0.0,5.6,1.0,96745
21-10-2018,30.2,68.0,0.0,6.0,1.0,96745
22-10-2018,29.9,71.0,0.0,7.5,1.0,96745
23-10-2018,27.0,83.0,26.8,5.0,1.0,96745
24-10-2018,29.4,73.0,0.5,2.0,1.0,96745
25-10-2018,29.6,73.0,0.0,8.5,1.0,96745
26-10-2018,29.9,74.0,0.0,8.9,1.0,96745
27-10-2018,29.1,74.0,2.5,9.0,1.0,96745
28-10-2018,29.1,76.0,2.2,3.0,2.0,96745
29-10-2018,28.6,80.0,94.5,5.4,1.0,96745
30-10-2018,28.7,79.0,18.8,6.9,1.0,96745
31-10-2018,29.7,71.0,0.0,2.0,1.0,96745
01-11-2018,29.4,71.0,0.0,3.7,1.0,96745
02-11-2018,28.9,76.0,20.0,4.0,1.0,96745
03-11-2018,28.7,75.0,0.0,3.2,2.0,96745
04-11-2018,28.8,76.0,0.0,0.3,1.0,96745
05-11-2018,29.4,75.0,0.0,4.5,1.0,96745
06-11-2018,29.7,69.0,0.0,0.8,1.0,96745
07-11-2018,29.0,77.0,0.0,5.0,1.0,96745
08-11-2018,28.4,80.0,0.5,1.3,1.0,96745
09-11-2018,27.8,84.0,1.2,0.0,1.0,96745
10-11-2018,28.5,76.0,8.5,2.0,1.0,96745
11-11-2018,28.4,79.0,0.0,5.0,1.0,96745
13-11-2018,29.1,74.0,0.0,0.3,1.0,96745
14-11-2018,29.3,70.0,0.0,3.2,2.0,96745
15-11-2018,29.9,65.0,0.0,1.5,2.0,96745
16-11-2018,30.5,71.0,9.4,7.0,1.0,96745
17-11-2018,30.4,67.0,0.0,8.2,1.0,96745
18-11-2018,29.8,69.0,0.0,7.0,1.0,96745
19-11-2018,29.6,72.0,0.0,0.4,1.0,96745
20-11-2018,29.3,73.0,0.0,5.5,1.0,96745
21-11-2018,29.8,70.0,0.0,5.7,1.0,96745
22-11-2018,28.7,78.0,0.0,2.0,1.0,96745
23-11-2018,27.8,82.0,47.0,5.3,1.0,96745
24-11-2018,28.2,80.0,12.0,6.5,1.0,96745
25-11-2018,28.6,77.0,0.0,2.9,1.0,96745
26-11-2018,27.6,81.0,0.0,1.8,1.0,96745
27-11-2018,28.2,79.0,13.2,1.0,1.0,96745
28-11-2018,28.9,80.0,22.0,6.0,2.0,96745
29-11-2018,27.9,81.0,0.0,4.0,1.0,96745
30-11-2018,27.5,82.0,7.1,3.0,1.0,96745
02-12-2018,29.1,74.0,0.0,0.0,1.0,96745
04-12-2018,27.8,81.0,11.4,0.0,1.0,96745
05-12-2018,28.2,82.0,2.0,1.6,1.0,96745
06-12-2018,28.1,78.0,1.0,5.2,1.0,96745
07-12-2018,28.9,75.0,4.0,4.0,1.0,96745
08-12-2018,29.3,77.0,0.0,6.2,1.0,96745
10-12-2018,28.5,79.0,0.0,0.0,1.0,96745
11-12-2018,29.1,75.0,0.0,1.5,1.0,96745
12-12-2018,28.4,78.0,0.0,4.0,1.0,96745
13-12-2018,29.4,75.0,0.8,1.2,1.0,96745
15-12-2018,28.5,73.0,6.0,6.0,2.0,96745
16-12-2018,29.6,67.0,0.0,4.0,2.0,96745
17-12-2018,30.2,67.0,0.0,3.5,2.0,96745
18-12-2018,29.1,73.0,0.0,8.0,1.0,96745
21-12-2018,29.0,66.0,0.0,7.4,2.0,96745
22-12-2018,28.6,77.0,0.0,4.0,1.0,96745
23-12-2018,27.3,78.0,0.0,0.0,2.0,96745
24-12-2018,29.0,70.0,0.0,0.1,2.0,96745
25-12-2018,27.1,81.0,0.0,4.2,3.0,96745
26-12-2018,26.7,82.0,2.7,2.7,2.0,96745
27-12-2018,28.8,71.0,1.0,0.5,3.0,96745
28-12-2018,29.3,67.0,0.0,6.0,3.0,96745
29-12-2018,29.5,72.0,0.0,8.0,4.0,96745
30-12-2018,30.2,69.0,0.0,5.4,4.0,96745
31-12-2018,28.8,71.0,0.0,8.0,3.0,96745
01-01-2019,26.0,84.0,8.5,5.5,2.0,96745
02-01-2019,28.3,75.0,2.3,1.2,2.0,96745
03-01-2019,28.3,74.0,0.4,4.6,2.0,96745
04-01-2019,29.3,67.0,0.0,6.0,3.0,96745
05-01-2019,28.9,71.0,0.0,8.8,1.0,96745
07-01-2019,29.7,77.0,0.0,8.0,2.0,96745
08-01-2019,28.2,80.0,9.6,7.9,2.0,96745
09-01-2019,28.9,80.0,3.0,5.2,2.0,96745
10-01-2019,27.7,83.0,70.4,3.6,1.0,96745
11-01-2019,29.0,79.0,2.0,5.5,1.0,96745
12-01-2019,28.6,80.0,17.0,8.0,2.0,96745
13-01-2019,28.1,81.0,3.0,5.4,1.0,96745
14-01-2019,27.4,78.0,5.2,1.0,1.0,96745
15-01-2019,28.5,79.0,1.6,0.7,2.0,96745
16-01-2019,27.9,81.0,0.0,1.5,1.0,96745
17-01-2019,28.3,78.0,2.3,0.0,2.0,96745
18-01-2019,28.0,78.0,0.0,2.3,2.0,96745
19-01-2019,27.5,81.0,17.6,2.0,1.0,96745
20-01-2019,28.3,78.0,1.5,1.0,2.0,96745
21-01-2019,27.6,84.0,3.0,3.0,1.0,96745
22-01-2019,26.1,89.0,5.6,0.1,1.0,96745
23-01-2019,27.5,80.0,26.9,0.0,1.0,96745
24-01-2019,27.5,82.0,7.0,1.0,3.0,96745
25-01-2019,26.3,87.0,45.1,6.7,1.0,96745
26-01-2019,27.9,83.0,36.6,0.0,2.0,96745
27-01-2019,27.4,86.0,11.0,3.4,1.0,96745
28-01-2019,28.1,80.0,14.0,0.0,2.0,96745
29-01-2019,27.8,80.0,1.4,1.0,1.0,96745
30-01-2019,27.3,86.0,86.6,5.0,1.0,96745
31-01-2019,26.8,86.0,0.6,5.3,2.0,96745
01-02-2019,27.0,83.0,8.1,3.5,1.0,96745
02-02-2019,27.9,80.0,2.2,3.2,2.0,96745
03-02-2019,28.0,83.0,0.0,4.8,1.0,96745
04-02-2019,28.5,80.0,14.0,6.5,2.0,96745
05-02-2019,28.5,80.0,0.0,2.8,1.0,96745
06-02-2019,27.4,84.0,4.5,5.4,1.0,96745
07-02-2019,29.2,77.0,4.2,4.0,1.0,96745
08-02-2019,28.4,83.0,0.0,7.6,2.0,96745
09-02-2019,28.8,74.0,0.0,7.8,1.0,96745
10-02-2019,27.9,82.0,0.0,5.0,2.0,96745
11-02-2019,26.8,83.0,20.1,6.0,1.0,96745
12-02-2019,27.8,82.0,14.5,4.3,2.0,96745
13-02-2019,28.4,78.0,49.0,3.0,1.0,96745
14-02-2019,28.7,76.0,0.0,1.0,1.0,96745
15-02-2019,28.2,79.0,0.0,9.0,1.0,96745
16-02-2019,27.6,84.0,20.5,3.0,1.0,96745
17-02-2019,27.5,80.0,45.0,2.5,1.0,96745
20-02-2019,28.1,84.0,24.0,6.0,1.0,96745
21-02-2019,27.6,86.0,21.7,1.4,1.0,96745
22-02-2019,27.8,80.0,10.4,2.0,2.0,96745
23-02-2019,27.8,82.0,27.0,3.0,2.0,96745
24-02-2019,28.4,77.0,2.4,7.0,2.0,96745
25-02-2019,29.2,76.0,0.0,5.2,2.0,96745
26-02-2019,29.7,76.0,0.0,6.0,2.0,96745
27-02-2019,29.1,83.0,0.0,8.9,1.0,96745
28-02-2019,29.1,82.0,2.5,8.0,1.0,96745
01-03-2019,28.3,80.0,1.0,5.0,2.0,96745
02-03-2019,28.5,78.0,0.9,3.2,2.0,96745
03-03-2019,27.1,86.0,3.5,3.0,1.0,96745
04-03-2019,28.0,82.0,34.5,0.8,2.0,96745
