tanggal,suhu_rata,kelembapan,lama_penyinaran,curah_hujan,angin
2022-12-08,26.1,87,10.986677777777778,2.9,13.4
2022-12-09,25.8,87,11.174658333333332,8.9,13.1
2022-12-10,26.6,81,11.9445,2.3,16.6
2022-12-11,26.5,81,11.347455555555555,2.1,19.3
2022-12-12,26.8,78,10.097305555555556,2.0,17.1
2022-12-13,26.7,79,9.606197222222221,1.8,22.0
2022-12-14,26.7,81,11.970027777777778,4.3,18.2
2022-12-15,27.5,78,11.483541666666667,2.9,13.8
2022-12-16,26.2,88,8.304272222222222,20.8,9.9
2022-12-17,27.0,86,9.896530555555556,3.9,11.3
2022-12-18,26.3,88,9.406172222222223,12.8,10.1
2022-12-19,27.1,83,10.624163888888889,1.2,11.4
2022-12-20,26.0,88,8.591041666666667,15.6,9.2
2022-12-21,26.4,87,12.0,7.2,13.5
2022-12-22,25.9,88,7.910894444444445,8.6,14.8
2022-12-23,26.1,84,5.509033333333334,3.5,17.1
2022-12-24,26.2,85,8.671133333333334,3.1,14.2
2022-12-25,25.2,89,3.3971833333333334,5.3,15.4
2022-12-26,24.9,90,2.128616666666667,18.0,15.9
2022-12-27,24.9,87,5.033569444444444,2.9,15.0
2022-12-28,25.1,87,5.1878416666666665,3.0,17.6
2022-12-29,25.0,89,4.697047222222222,11.8,22.3
2022-12-30,24.7,90,6.806594444444445,17.5,14.8
2022-12-31,24.5,90,3.5881694444444445,22.6,16.3
2023-01-01,24.7,89,6.201716666666667,28.0,15.9
2023-01-02,24.8,87,7.446502777777778,5.9,16.6
2023-01-03,24.0,93,1.0,19.1,11.3
2023-01-04,25.0,88,10.0,17.0,15.0
2023-01-05,26.0,83,11.0,1.7,15.1
2023-01-06,26.9,78,11.196072222222222,1.0,21.3
2023-01-07,26.7,79,12.0,0.8,21.1
2023-01-08,26.4,82,11.216516666666667,6.6,15.9
2023-01-09,26.8,81,9.966038888888889,1.7,14.5
2023-01-10,27.0,79,7.371475,0.2,18.8
2023-01-11,27.2,77,11.517711111111112,0.2,8.7
2023-01-12,27.0,79,12.0,0.4,11.3
2023-01-13,26.3,84,12.0,5.3,15.2
2023-01-14,27.2,81,11.632013888888888,2.7,11.4
2023-01-15,27.3,74,12.0,0.2,19.3
2023-01-16,26.8,80,10.959080555555555,4.4,13.8
2023-01-17,25.4,85,2.5025694444444446,8.6,14.4
2023-01-18,25.0,90,6.424908333333333,21.1,11.2
2023-01-19,24.9,90,7.041663888888889,12.3,13.6
2023-01-20,25.5,87,9.333652777777779,12.5,16.9
2023-01-21,26.1,83,12.0,3.3,14.5
2023-01-22,26.3,83,9.798083333333333,1.0,20.6
2023-01-23,25.4,87,5.1720500000000005,7.6,16.3
2023-01-24,25.6,85,5.661247222222222,4.2,17.3
2023-01-25,25.0,86,5.269511111111112,15.6,19.5
2023-01-26,26.2,83,10.0,6.0,16.9
2023-01-27,25.4,89,3.4625694444444446,12.4,13.4
2023-01-28,24.7,91,0.0,24.9,11.5
2023-01-29,25.3,88,6.288825,37.4,20.4
2023-01-30,25.7,87,7.471127777777778,2.3,18.2
2023-01-31,26.2,87,9.11725,2.4,12.9
2023-02-01,25.5,89,4.174275,2.6,10.2
2023-02-02,25.2,91,3.5559972222222225,11.1,12.3
2023-02-03,25.7,85,5.046961111111112,1.2,11.2
2023-02-04,25.8,86,8.699002777777778,3.8,16.9
2023-02-05,26.3,82,10.862763888888889,2.3,19.6
2023-02-06,27.0,77,9.431411111111112,0.2,15.6
2023-02-07,25.9,86,8.439388888888889,4.3,15.0
2023-02-08,26.4,83,9.444527777777779,2.7,12.2
2023-02-09,26.3,81,9.482488888888888,2.0,19.6
2023-02-10,26.0,84,10.27048888888889,10.4,23.9
2023-02-11,24.9,91,6.790383333333334,26.4,15.0
2023-02-12,24.3,92,1.9413833333333332,39.3,15.1
2023-02-13,25.8,87,10.544419444444445,9.8,17.7
2023-02-14,24.8,91,5.2632,9.8,18.1
2023-02-15,25.1,88,7.6923055555555555,15.9,18.4
2023-02-16,24.8,90,7.196738888888889,26.9,15.5
2023-02-17,24.7,91,4.979272222222223,8.1,13.8
2023-02-18,25.7,87,7.890069444444444,2.7,11.5
2023-02-19,25.4,88,9.816172222222223,7.3,15.1
2023-02-20,25.9,84,10.660575,17.8,15.8
2023-02-21,25.0,89,6.160863888888889,15.7,13.2
2023-02-22,24.8,90,5.440536111111111,20.8,18.2
2023-02-23,25.3,89,6.285786111111111,17.9,18.8
2023-02-24,24.8,91,6.797377777777778,29.2,14.5
2023-02-25,25.2,89,4.551230555555556,13.2,15.0
2023-02-26,25.3,88,8.700508333333334,27.6,16.9
2023-02-27,25.0,89,0.0,7.6,17.4
2023-02-28,24.7,91,6.423213888888889,23.2,19.2
2023-03-01,24.8,90,10.543833333333334,21.6,18.4
2023-03-02,23.7,94,0.0,27.5,12.4
2023-03-03,25.5,88,8.903847222222222,17.0,17.8
2023-03-04,24.6,90,4.092802777777778,15.3,12.8
2023-03-05,25.7,86,11.943877777777777,5.9,14.7
2023-03-06,26.3,83,10.268794444444445,2.3,18.3
2023-03-07,26.1,84,11.960986111111112,6.5,16.3
2023-03-08,25.3,89,9.958108333333334,4.7,10.9
2023-03-09,25.5,87,9.455313888888888,3.8,13.3
2023-03-10,25.5,89,10.051702777777777,9.0,11.2
2023-03-11,25.7,89,9.96676111111111,1.6,11.8
2023-03-12,25.4,90,11.459094444444444,8.3,9.3
2023-03-13,25.6,88,11.970097222222222,9.3,12.8
2023-03-14,24.3,92,3.174811111111111,20.0,9.8
2023-03-15,24.7,90,9.409672222222222,4.5,10.7
2023-03-16,26.0,86,11.975347222222222,0.9,13.7
2023-03-17,26.0,87,11.964475,9.1,10.6
2023-03-18,26.3,87,11.07643888888889,2.5,10.1
2023-03-19,26.0,87,10.980558333333335,11.3,11.6
2023-03-20,26.1,87,11.98231111111111,4.6,11.5
2023-03-21,26.2,85,11.931252777777779,1.5,13.3
2023-03-22,26.9,86,11.986175000000001,1.4,8.3
2023-03-23,27.1,83,11.613666666666665,1.4,11.9
2023-03-24,26.6,86,11.978947222222223,3.7,13.7
2023-03-25,26.1,89,7.68085,19.1,13.9
2023-03-26,26.1,88,5.536411111111112,6.7,12.3
2023-03-27,26.4,86,5.134455555555556,14.8,14.0
2023-03-28,25.9,90,7.185013888888888,11.4,11.3
2023-03-29,26.0,89,6.5862083333333326,9.5,10.6
2023-03-30,25.5,92,7.671766666666667,38.9,15.5
2023-03-31,26.1,85,3.8042694444444445,1.2,14.2
2023-04-01,25.7,82,7.623622222222222,0.3,18.5
2023-04-02,26.4,84,10.692936111111111,2.9,13.4
2023-04-03,25.8,85,10.102355555555556,4.1,15.4
2023-04-04,26.5,79,11.649272222222221,1.3,13.4
2023-04-05,26.8,73,11.082863888888888,0.0,15.0
2023-04-06,26.3,76,11.0,0.0,15.3
2023-04-07,26.9,76,11.879422222222221,0.6,8.8
2023-04-08,26.8,80,11.5801,1.8,11.3
2023-04-09,26.8,82,11.865383333333332,0.7,15.5
2023-04-10,26.4,81,8.658586111111111,2.1,16.6
2023-04-11,27.1,79,10.58183611111111,4.3,17.3
2023-04-12,27.3,80,11.844425,5.4,18.9
2023-04-13,27.5,77,11.624211111111112,0.2,19.7
2023-04-14,27.2,82,9.146086111111112,3.3,15.5
2023-04-15,26.9,83,11.241275,4.9,16.9
2023-04-16,27.0,82,10.817975,13.8,13.5
2023-04-17,27.4,82,11.0,4.8,14.0
2023-04-18,26.8,86,9.084652777777778,8.7,11.0
2023-04-19,26.7,86,9.611652777777778,7.2,12.2
2023-04-20,26.3,88,10.733616666666666,4.1,10.0
2023-04-21,26.1,87,9.679280555555556,12.6,10.6
2023-04-22,26.6,85,11.466561111111112,5.7,13.2
2023-04-23,26.8,89,9.23993611111111,11.4,10.9
2023-04-24,26.8,86,11.144316666666667,2.6,8.7
2023-04-25,26.8,86,9.045633333333333,0.4,9.8
2023-04-26,27.0,83,11.217227777777778,0.5,10.5
2023-04-27,26.9,85,11.044091666666668,5.7,12.6
2023-04-28,27.1,83,11.489233333333333,1.5,17.9
2023-04-29,26.5,86,9.966694444444444,3.3,9.9
2023-04-30,27.4,84,11.363016666666667,2.1,10.8
2023-05-01,26.2,88,9.522305555555556,11.6,10.5
2023-05-02,27.3,85,10.587397222222222,4.2,9.2
2023-05-03,26.7,88,9.453436111111111,14.2,8.7
2023-05-04,26.5,89,10.058977777777777,15.1,9.4
2023-05-05,26.9,88,11.366319444444445,7.4,8.7
2023-05-06,27.0,87,10.918158333333334,2.2,7.7
2023-05-07,26.8,90,9.326844444444445,21.8,13.7
2023-05-08,26.7,87,5.743397222222222,8.8,9.5
2023-05-09,27.7,84,11.389327777777778,0.7,10.1
2023-05-10,27.4,85,9.959266666666666,1.8,14.5
2023-05-11,27.9,82,8.726049999999999,0.9,20.0
2023-05-12,28.3,80,11.396647222222223,1.8,19.0
2023-05-13,27.0,88,9.970333333333333,4.5,14.4
2023-05-14,27.4,80,10.387452777777778,3.4,8.8
2023-05-15,27.2,80,11.335016666666666,0.7,8.4
2023-05-16,27.0,80,11.473127777777778,0.9,12.0
2023-05-17,27.1,79,11.54326388888889,1.2,9.1
2023-05-18,26.6,86,11.0,11.6,13.0
2023-05-19,26.8,84,11.204722222222221,1.2,10.2
2023-05-20,26.9,86,9.476583333333332,3.8,11.5
2023-05-21,26.8,85,11.001061111111111,5.0,10.6
2023-05-22,26.6,85,11.070405555555554,2.4,8.4
2023-05-23,26.3,85,11.256372222222224,1.0,10.0
2023-05-24,26.7,83,11.347069444444443,2.3,10.0
2023-05-25,27.0,82,11.278858333333334,2.8,7.3
2023-05-26,27.6,80,11.278833333333335,3.3,9.7
2023-05-27,27.6,80,10.545119444444445,0.7,9.3
2023-05-28,27.8,81,11.272819444444444,1.3,8.0
2023-05-29,27.0,85,11.130963888888889,6.6,9.6
2023-05-30,26.7,85,10.98865,6.9,11.2
2023-05-31,27.1,83,11.401516666666666,2.4,13.3
2023-06-01,27.5,77,11.328480555555556,1.7,11.0
2023-06-02,27.9,79,11.533563888888889,0.0,15.2
2023-06-03,27.6,82,11.251352777777779,3.5,11.2
2023-06-04,26.8,84,11.317155555555557,3.1,12.6
2023-06-05,27.0,82,11.103894444444444,4.4,9.5
2023-06-06,26.5,85,10.800719444444443,2.7,9.7
2023-06-07,26.7,85,10.293027777777779,16.0,11.2
2023-06-08,26.9,84,10.713869444444445,2.1,13.8
2023-06-09,27.1,80,11.506591666666667,3.6,12.2
2023-06-10,26.6,84,11.185291666666668,3.4,11.0
2023-06-11,27.6,77,11.637377777777777,3.0,10.1
2023-06-12,27.4,81,11.492236111111112,5.0,14.5
2023-06-13,27.4,83,10.996052777777779,12.4,12.8
2023-06-14,26.3,87,10.928980555555556,21.0,10.0
2023-06-15,26.7,83,11.406119444444444,5.0,15.3
2023-06-16,24.5,93,0.23269722222222222,12.5,11.9
2023-06-17,26.5,86,7.4572416666666665,2.7,11.9
2023-06-18,26.6,86,10.51991388888889,6.2,11.4
2023-06-19,25.5,89,7.461425,22.8,11.6
2023-06-20,26.5,85,11.237425000000002,5.7,12.6
2023-06-21,26.3,87,10.866958333333335,9.0,9.0
2023-06-22,27.1,83,11.437177777777777,2.2,11.8
2023-06-23,26.5,86,10.856736111111111,10.8,12.3
2023-06-24,26.6,86,11.21555,1.4,7.4
2023-06-25,25.8,87,10.844027777777777,6.4,8.8
2023-06-26,26.1,86,11.34601111111111,1.8,8.7
2023-06-27,26.9,80,11.411483333333333,0.7,7.6
2023-06-28,27.1,79,11.617416666666665,3.8,11.0
2023-06-29,26.6,85,11.401863888888888,13.0,10.5
2023-06-30,27.0,84,11.493597222222222,2.0,8.9
2023-07-01,26.7,83,11.062572222222222,3.5,11.6
2023-07-02,26.4,85,9.834494444444445,2.6,12.0
2023-07-03,26.5,84,11.382202777777778,2.4,10.1
2023-07-04,27.0,83,11.653675000000002,1.1,9.8
2023-07-05,27.5,81,11.582483333333334,3.9,7.6
2023-07-06,25.8,88,9.816763888888888,19.7,13.3
2023-07-07,26.1,87,9.382530555555556,9.8,10.7
2023-07-08,26.1,87,9.151341666666667,17.7,11.1
2023-07-09,26.7,83,11.563622222222222,0.8,13.8
2023-07-10,26.6,83,8.588363888888889,6.2,13.3
2023-07-11,26.7,82,11.159363888888889,0.2,11.5
2023-07-12,26.8,83,11.62068611111111,5.0,13.9
2023-07-13,27.1,79,10.84693888888889,0.6,6.8
2023-07-14,26.5,82,10.545005555555555,7.1,13.2
2023-07-15,26.0,86,9.415713888888888,4.7,10.2
2023-07-16,26.5,84,11.379399999999999,3.6,8.7
2023-07-17,26.9,78,11.680547222222222,0.0,11.1
2023-07-18,26.5,76,11.683275,0.0,14.7
2023-07-19,26.7,71,11.686108333333333,0.0,14.2
2023-07-20,26.6,68,11.68905,0.0,12.0
2023-07-21,26.9,73,10.66441111111111,0.0,16.5
2023-07-22,27.6,75,11.456155555555556,0.6,14.8
2023-07-23,27.6,76,11.698466666666668,0.3,16.7
2023-07-24,26.3,84,11.173616666666666,6.4,11.4
2023-07-25,26.5,84,11.705191666666668,3.9,9.3
2023-07-26,26.6,84,9.848875,1.8,6.9
2023-07-27,26.9,83,11.109663888888889,1.7,8.8
2023-07-28,27.3,74,10.730505555555556,3.0,12.1
2023-07-29,26.7,73,11.314666666666668,0.0,18.2
2023-07-30,27.0,73,11.655211111111111,0.8,12.9
2023-07-31,26.7,73,11.72278888888889,0.1,16.8
2023-08-01,26.9,74,11.731044444444445,0.2,15.4
2023-08-02,26.7,82,10.978955555555554,10.1,11.0
2023-08-03,27.2,81,11.738961111111111,4.6,9.3
2023-08-04,27.7,79,11.742986111111112,0.5,14.6
2023-08-05,27.8,75,11.747052777777778,0.3,15.6
2023-08-06,27.2,74,11.751161111111111,1.3,11.6
2023-08-07,27.1,78,11.529097222222223,0.8,9.3
2023-08-08,27.2,78,11.759575,0.8,14.4
2023-08-09,26.9,79,11.763902777777778,0.2,16.3
2023-08-10,27.0,77,11.768302777777778,0.4,12.8
2023-08-11,26.8,77,11.772777777777778,0.8,10.6
2023-08-12,27.2,73,11.478025,0.3,13.8
2023-08-13,26.7,74,11.781916666666667,1.0,16.9
2023-08-14,27.1,76,11.752619444444445,0.1,13.9
2023-08-15,27.2,74,11.791286111111111,0.4,13.4
2023-08-16,27.5,74,11.031383333333334,0.0,14.3
2023-08-17,27.6,69,11.800847222222224,0.2,18.4
2023-08-18,27.3,72,11.805694444444445,0.8,14.7
2023-08-19,27.7,73,11.810575,0.6,17.1
2023-08-20,27.8,76,11.815491666666667,0.9,16.3
2023-08-21,27.8,73,11.82043611111111,1.3,12.3
2023-08-22,27.7,70,11.825405555555555,0.9,16.2
2023-08-23,27.4,76,11.830394444444444,0.4,14.2
2023-08-24,27.9,73,11.835405555555555,0.1,17.0
2023-08-25,27.7,77,11.810522222222222,2.2,12.6
2023-08-26,27.7,75,11.845447222222223,1.1,12.6
2023-08-27,27.0,79,11.361611111111111,1.5,12.2
2023-08-28,26.3,81,11.029272222222222,4.4,8.0
2023-08-29,27.2,75,11.841983333333333,0.0,15.6
2023-08-30,27.5,72,11.839527777777779,0.2,15.9
2023-08-31,27.4,70,11.836955555555555,0.0,17.1
2023-09-01,27.3,73,11.834272222222221,0.0,14.5
2023-09-02,27.5,72,11.831494444444443,0.3,17.5
2023-09-03,27.8,69,11.828630555555556,0.2,18.5
2023-09-04,27.3,62,11.0,0.1,18.5
2023-09-05,26.9,65,11.822708333333333,0.0,17.4
2023-09-06,27.7,66,11.819672222222222,0.0,15.1
2023-09-07,28.2,68,11.816605555555554,0.0,16.0
2023-09-08,27.9,74,11.813516666666668,3.5,16.4
2023-09-09,27.0,79,11.434552777777778,2.5,11.5
2023-09-10,27.3,72,11.758288888888888,2.5,14.1
2023-09-11,28.0,66,11.804266666666667,0.2,11.5
2023-09-12,28.6,64,11.801227777777777,0.0,18.4
2023-09-13,28.3,68,11.798233333333334,0.1,18.5
2023-09-14,28.1,67,11.568452777777777,1.7,13.5
2023-09-15,28.2,70,11.792411111111111,0.1,19.9
2023-09-16,28.5,68,11.69923611111111,0.6,16.5
2023-09-17,28.2,72,11.636033333333334,1.7,13.7
2023-09-18,28.2,72,10.88609722222222,2.8,15.3
2023-09-19,27.5,79,10.42072777777778,7.5,9.4
2023-09-20,27.8,78,11.575625,0.9,15.0
2023-09-21,27.5,77,11.705575,1.9,16.1
2023-09-22,28.0,71,11.7705,0.0,15.5
2023-09-23,27.0,69,11.323066666666668,2.5,11.9
2023-09-24,27.5,72,11.764075,0.1,13.2
2023-09-25,27.7,69,11.760908333333333,0.4,15.1
2023-09-26,28.3,65,11.757794444444444,0.1,16.3
2023-09-27,28.4,63,11.754747222222221,0.0,19.0
2023-09-28,28.6,61,11.751777777777779,0.0,20.1
2023-09-29,28.8,62,11.653944444444443,0.0,17.6
2023-09-30,27.7,71,11.71986388888889,1.7,17.7
2023-10-01,27.9,75,11.657191666666666,0.4,15.4
2023-10-02,28.3,68,11.14413888888889,0.0,19.0
2023-10-03,28.6,64,11.660344444444444,0.6,15.9
2023-10-04,28.4,71,11.533100000000001,1.9,13.3
2023-10-05,28.5,75,11.663352777777778,0.0,18.4
2023-10-06,28.1,78,11.40707777777778,8.3,14.1
2023-10-07,28.2,75,11.408472222222223,2.3,12.4
2023-10-08,28.8,70,11.603441666666667,0.6,12.2
2023-10-09,28.4,73,11.604980555555557,2.0,19.0
2023-10-10,28.8,73,10.283486111111111,2.0,14.0
2023-10-11,28.5,77,11.478769444444444,3.4,12.2
2023-10-12,28.6,73,11.609627777777778,1.1,17.6
2023-10-13,28.1,77,11.481641666666668,5.3,12.5
2023-10-14,28.6,74,11.158961111111111,3.4,11.5
2023-10-15,28.8,70,11.159113888888887,6.1,12.0
2023-10-16,29.2,68,11.550705555555556,0.5,13.6
2023-10-17,29.6,63,11.552063888888888,0.0,19.3
2023-10-18,29.3,64,11.618444444444444,0.5,15.3
2023-10-19,29.0,65,11.619772222222222,0.3,23.4
2023-10-20,28.2,74,11.0,9.0,14.0
2023-10-21,28.8,74,11.361091666666667,1.2,12.2
2023-10-22,28.9,72,11.427269444444445,3.1,12.1
2023-10-23,28.6,72,11.362630555555556,2.8,10.7
2023-10-24,27.5,78,11.101194444444445,10.1,12.1
2023-10-25,27.0,80,11.494980555555555,6.5,14.1
2023-10-26,28.3,77,11.429930555555556,2.0,12.0
2023-10-27,28.5,76,11.430422222222221,0.5,11.9
2023-10-28,28.9,70,11.746194444444445,0.0,17.1
2023-10-29,28.6,68,11.720947222222224,0.0,14.5
2023-10-30,28.8,68,11.786122222222222,0.0,14.2
2023-10-31,28.5,75,11.497916666666667,3.7,13.0
2023-11-01,27.7,81,10.022013888888889,11.0,10.7
2023-11-02,28.2,79,11.453002777777778,3.4,13.0
2023-11-03,28.1,79,11.319233333333333,2.6,14.4
2023-11-04,27.1,83,10.185111111111112,11.0,12.7
2023-11-05,26.5,87,5.210038888888889,6.9,11.2
2023-11-06,28.2,79,11.498466666666667,0.3,10.2
2023-11-07,28.4,76,11.36465,1.7,11.2
2023-11-08,28.1,77,11.715452777777777,0.6,13.9
2023-11-09,27.8,81,10.78235,5.7,15.9
2023-11-10,27.9,81,10.291197222222221,7.0,13.0
2023-11-11,27.5,81,11.362116666666667,3.0,11.6
2023-11-12,27.7,81,11.310661111111111,10.0,12.5
2023-11-13,28.3,78,10.49176111111111,2.2,12.1
2023-11-14,27.2,83,9.721427777777778,29.5,13.3
2023-11-15,27.7,82,11.357877777777778,3.7,10.3
2023-11-16,28.0,80,10.601641666666668,4.2,11.5
2023-11-17,27.8,83,11.0,5.9,11.2
2023-11-18,27.9,81,11.760894444444444,5.3,10.1
2023-11-19,28.2,80,11.815158333333333,23.7,18.0
2023-11-20,27.9,80,11.79873611111111,15.8,11.2
2023-11-21,27.7,82,11.37303611111111,8.7,10.9
2023-11-22,27.3,84,9.401558333333334,6.3,11.3
2023-11-23,27.7,82,10.03665,2.1,8.6
2023-11-24,26.9,87,4.894316666666667,9.2,9.5
2023-11-25,25.5,91,1.3756611111111112,8.8,8.1
2023-11-26,26.7,84,6.953047222222223,1.9,10.2
2023-11-27,25.6,90,3.088888888888889,15.5,11.5
2023-11-28,26.3,87,9.0,9.4,9.2
2023-11-29,26.7,85,10.410875,10.4,11.6
2023-11-30,26.1,88,7.148652777777778,29.8,11.3
2023-12-01,25.7,90,0.2889583333333333,11.1,6.0
2023-12-02,26.9,86,10.459383333333333,4.2,11.2
2023-12-03,26.0,89,8.073602777777777,24.3,8.6
2023-12-04,26.0,90,3.5238444444444443,14.3,6.1
2023-12-05,27.0,87,9.7285,2.3,8.8
2023-12-06,26.8,87,11.909788888888889,8.9,13.7
2023-12-07,26.8,85,7.3545694444444445,4.3,9.3
2023-12-08,27.1,85,10.67243888888889,5.2,10.2
2023-12-09,26.8,86,8.400758333333334,7.4,8.2
2023-12-10,27.0,86,7.3254527777777785,1.7,7.6
2023-12-11,27.6,83,11.951302777777778,2.2,9.5
2023-12-12,27.6,83,11.959938888888889,1.5,14.3
2023-12-13,27.8,78,11.968625000000001,0.1,9.7
2023-12-14,28.4,74,11.977341666666666,0.2,11.3
2023-12-15,28.1,73,11.986055555555556,0.0,13.3
2023-12-16,28.5,71,11.994741666666666,0.0,14.2
2023-12-17,28.4,70,12.0,0.0,14.1
2023-12-18,28.6,70,12.0,0.3,14.8
2023-12-19,29.1,65,12.0,0.0,17.9
2023-12-20,28.5,62,12.0,0.0,15.5
2023-12-21,27.9,64,12.0,0.0,17.5
2023-12-22,28.4,67,12.0,0.0,14.4
2023-12-23,29.3,68,11.494680555555556,0.2,14.0
2023-12-24,28.4,77,10.85303611111111,12.4,13.4
2023-12-25,26.9,85,10.309686111111112,25.7,12.4
2023-12-26,26.2,88,6.650769444444444,16.1,10.9
2023-12-27,26.8,86,10.991513888888887,15.9,11.2
2023-12-28,27.3,85,11.504825,13.2,12.4
2023-12-29,27.3,87,9.0156,5.1,10.5
2023-12-30,27.1,86,10.0,12.6,11.7
2023-12-31,26.9,88,8.668105555555556,12.3,10.0
2024-01-01,26.7,89,8.43596111111111,10.3,10.6
2024-01-02,27.4,85,9.55150277777778,7.8,11.1
2024-01-03,25.5,93,1.3056416666666668,33.4,11.0
2024-01-04,25.0,93,1.827788888888889,62.5,13.0
2024-01-05,26.3,85,10.089683333333333,7.6,14.3
2024-01-06,26.6,88,10.117763888888888,14.0,9.0
2024-01-07,25.9,90,7.579386111111111,51.1,13.4
2024-01-08,26.3,89,5.4665333333333335,8.4,9.0
2024-01-09,27.3,84,9.075569444444444,1.3,11.0
2024-01-10,26.8,86,6.8078916666666665,15.5,12.9
2024-01-11,26.6,85,8.803716666666666,11.3,18.0
2024-01-12,27.2,82,11.0,1.5,17.6
2024-01-13,27.4,80,12.0,0.6,18.6
2024-01-14,27.0,84,10.0,4.1,12.2
2024-01-15,27.3,83,11.878394444444444,2.7,12.4
2024-01-16,27.6,79,12.0,2.9,15.8
2024-01-17,27.1,83,9.675475,9.8,17.1
2024-01-18,26.8,83,8.0,2.9,20.8
2024-01-19,25.0,91,0.9149277777777777,23.9,18.3
2024-01-20,27.7,76,12.0,0.1,24.6
2024-01-21,27.1,81,12.0,2.5,19.2
2024-01-22,27.7,76,9.048113888888889,0.1,18.9
2024-01-23,28.1,73,12.0,0.0,25.6
2024-01-24,27.9,77,12.0,0.8,16.6
2024-01-25,28.0,78,12.0,2.3,17.1
2024-01-26,26.6,85,11.667677777777778,5.1,13.8
2024-01-27,25.5,89,8.709338888888889,31.4,10.6
2024-01-28,25.5,91,7.059533333333333,24.9,14.8
2024-01-29,25.4,92,4.749741666666667,33.8,12.1
2024-01-30,25.6,90,7.994177777777778,38.8,14.3
2024-01-31,26.2,89,8.28936388888889,27.2,11.4
2024-02-01,26.4,89,7.981216666666667,22.1,13.2
2024-02-02,26.9,84,6.993427777777778,3.0,16.9
2024-02-03,25.9,89,8.521355555555555,22.9,13.0
2024-02-04,26.5,87,8.723577777777779,3.0,12.5
2024-02-05,26.1,89,8.709341666666667,10.1,13.0
2024-02-06,25.5,91,2.2624222222222223,13.5,14.8
2024-02-07,26.1,87,9.694702777777778,10.3,11.3
2024-02-08,26.3,86,11.985519444444446,8.6,10.2
2024-02-09,26.9,85,11.982425000000001,3.3,10.2
2024-02-10,26.0,90,9.443094444444444,11.0,13.4
2024-02-11,26.3,87,11.975658333333334,10.4,15.1
2024-02-12,26.6,86,10.203427777777776,5.2,14.3
2024-02-13,26.8,87,9.974247222222223,11.7,15.6
2024-02-14,26.1,90,7.465208333333333,26.8,9.5
2024-02-15,26.7,90,10.184525,15.0,11.6
2024-02-16,26.3,90,5.919433333333333,15.6,12.0
2024-02-17,26.0,90,9.751697222222223,19.6,15.5
2024-02-18,26.7,88,9.141161111111112,2.4,10.0
2024-02-19,26.8,87,11.568908333333333,11.2,9.4
2024-02-20,27.3,86,11.95971111111111,1.2,11.5
2024-02-21,26.8,88,6.681080555555555,13.6,13.5
2024-02-22,27.8,82,7.379752777777778,0.1,13.7
2024-02-23,28.7,75,10.500791666666666,0.4,14.7
2024-02-24,26.7,88,7.4379388888888895,12.7,10.6
2024-02-25,26.1,90,8.175461111111112,27.1,15.3
2024-02-26,26.8,87,8.132908333333333,3.2,16.2
2024-02-27,26.9,87,11.0,14.8,10.4
2024-02-28,25.5,91,2.836738888888889,42.4,9.0
2024-02-29,25.9,90,5.949791666666667,10.9,8.3
2024-03-01,26.5,89,8.97723888888889,29.7,11.2
2024-03-02,26.5,91,8.143836111111112,22.4,11.5
2024-03-03,26.4,90,6.377727777777777,5.6,12.2
2024-03-04,27.3,83,10.299844444444446,4.2,18.4
2024-03-05,27.5,82,11.948175,6.3,17.9
2024-03-06,27.5,85,8.895230555555557,1.7,16.1
2024-03-07,26.8,88,6.426030555555555,16.0,15.5
2024-03-08,26.7,88,8.012008333333334,18.4,18.2
2024-03-09,25.5,93,0.0,14.9,14.0
2024-03-10,26.2,90,5.145611111111111,6.6,12.7
2024-03-11,26.2,90,7.1667499999999995,29.1,20.2
2024-03-12,26.8,85,9.575280555555556,8.7,18.6
2024-03-13,26.2,89,8.470975,22.6,19.6
2024-03-14,25.5,91,3.4115305555555557,15.2,18.4
2024-03-15,26.2,88,8.047997222222222,6.1,20.3
2024-03-16,25.6,89,9.496641666666667,8.8,18.4
2024-03-17,26.2,87,11.977266666666667,4.3,18.3
2024-03-18,27.0,82,11.97926388888889,0.2,14.0
2024-03-19,27.9,76,11.981355555555554,0.5,20.4
2024-03-20,27.9,74,11.983527777777777,0.1,16.8
2024-03-21,26.6,84,11.985763888888888,3.3,15.5
2024-03-22,26.1,88,9.373819444444445,6.0,9.2
2024-03-23,27.4,85,11.980058333333334,2.0,9.4
2024-03-24,27.3,85,11.79053611111111,6.4,10.0
2024-03-25,26.5,89,10.758416666666667,16.8,11.4
2024-03-26,27.2,85,9.330833333333333,4.3,11.6
2024-03-27,26.4,89,7.725822222222222,15.4,8.8
2024-03-28,26.8,87,9.317169444444444,5.3,12.0
2024-03-29,27.0,85,10.186375,2.3,9.5
2024-03-30,27.2,88,9.29495,9.2,8.4
2024-03-31,26.9,87,11.763866666666667,6.9,10.2
2024-04-01,27.1,87,11.380522222222222,5.9,10.2
2024-04-02,27.0,89,9.244508333333334,9.5,10.2
2024-04-03,26.8,90,6.46643611111111,11.9,7.5
2024-04-04,26.9,88,11.263591666666667,17.6,9.0
2024-04-05,27.3,89,10.90438888888889,8.4,7.2
2024-04-06,27.3,89,9.021483333333334,11.0,7.7
2024-04-07,28.0,85,11.874827777777776,1.3,8.3
2024-04-08,27.8,83,11.867461111111112,1.2,9.9
2024-04-09,27.6,85,10.503608333333332,4.5,9.8
2024-04-10,27.6,85,10.703222222222221,1.2,9.6
